,Asset ID,Employee ID,Purchase Date,Last Maintenance Date,CPU Usage (%),Memory Usage (%),Disk Usage (%),Network Activity (MB),OS Version,Software Installed,Age (years),Issue Reported,Incident Description,Time to Failure (hours),Failure Predicted,Resolution Type
3621,bb3b2c57-7e8c-43d0-a60b-ea4277ea6e90,5d62ff0c-8a8c-40f0-be91-7fafe79a301b,2023-08-15,2024-01-28,52,11,92,4973,MacOS,32,10,Network disconnection,I am unable to use the software because it crashes often. This is causing a loss of data.,148,No,IT support
3622,6b4607d0-71c4-4c42-9d7e-c51f0bebf7d6,7c9a96ef-218f-4312-b0d0-5f25e538a815,2023-10-12,2024-02-03,33,70,56,269,Windows 11,23,7,Disk error,I am unable to use the software because it crashes often. This is causing a loss of data.,122,No,self
3623,942d2871-3dcc-47d8-b7fa-91f6154d0e9c,36dd751c-30fe-4e7a-b79f-c32b38753dbb,2023-07-09,2024-06-19,27,64,87,2089,MacOS,43,1,Application crash,The Wi-Fi disconnects frequently. It takes a while to reconnect.,55,Yes,self
3624,80db53a0-42ca-4fd0-ba39-c9055663e46f,9cd3d1d6-fe3b-4ab9-bff4-6419a038bb70,2020-09-12,2024-03-30,72,58,68,3781,Windows 11,46,6,Software compatibility issue,Overheating is causing the system to shut down. This happens frequently.,139,No,self
3625,f21cd754-b0f0-456f-bded-02ea8fbbdc5c,2022d9f8-3762-41bf-a681-f4403b70fbd0,2021-03-22,2024-02-13,73,21,13,2223,Windows 11,17,7,Overheating,The system crashed with a blue screen. I lost all unsaved work.,18,No,self
3626,223407ef-e526-4952-b8ce-db35576d57fa,485924fa-38f4-404a-84e5-085946fe269d,2020-08-28,2024-03-05,73,80,30,3227,MacOS,22,9,Blue screen error,The computer is running very slowly. It takes a long time to open applications.,120,Yes,self
3627,d0c26fe4-8f1b-4551-a7a5-5d923efbef93,d1360e06-18a7-4302-997b-0dc503f66d1e,2022-02-22,2024-01-22,70,72,34,566,Linux,37,7,Blue screen error,I encountered a blue screen error while working. The system needs to be restarted.,85,No,IT support
3628,b3c0191b-b3ed-4427-8c2c-dde92992080d,e3cba57b-22c6-4bd6-9e97-d53375b18e7a,2020-04-08,2024-06-01,10,80,24,2621,Linux,15,9,Network disconnection,The system crashed with a blue screen. I lost all unsaved work.,92,No,IT support
3629,cd2ead03-db05-46a5-85c1-4ed1f984cf27,73b2654a-f926-44dd-8831-924e701b6d00,2020-03-21,2024-07-04,92,14,49,3921,Windows 10,41,5,Battery issue,The system shows a disk error message. I am unable to access certain files.,144,No,self
3630,55c4e0e2-9f28-416b-b0a3-897c8d7c32a4,9519ef74-1fee-44f6-aade-281a136e34aa,2020-01-02,2024-01-15,41,33,81,4492,Windows 11,37,5,Blue screen error,The laptop battery is not holding a charge. It drains very quickly.,38,Yes,self
3631,7a454086-8443-40d8-9f77-aa0ff214bc98,4d746bae-5d2c-4135-839e-13e6201088cd,2020-05-29,2024-03-12,70,37,76,4023,MacOS,16,10,Overheating,Unable to install the software due to compatibility problems. The system requirements are not met.,163,No,IT support
3632,448e5344-e8d1-4f2b-b947-b227114e09c1,c7f53c6b-07c8-4936-882e-717b4f0df01e,2022-02-26,2024-04-07,18,89,21,4790,Windows 10,19,8,System slow,Compatibility issues with the new application. It does not work with the current OS.,174,No,IT support
3633,e8aae388-7c57-45f4-b693-7973c3361298,6a2dbeb5-aef8-48cb-b6e3-c1cb71289872,2020-07-17,2024-02-05,100,32,43,4547,Windows 11,11,3,Blue screen error,The Wi-Fi disconnects frequently. It takes a while to reconnect.,20,No,self
3634,2f6710a4-0c4d-45ee-853e-7c541b6a320b,a31f3b10-d007-4ae5-a8f3-c840025de5ee,2024-05-04,2024-03-10,71,59,58,2057,Windows 11,27,4,Disk error,The system shows a disk error message. I am unable to access certain files.,143,No,self
3635,0a923bed-1f69-4ea1-b54f-ec1980c45a9b,74871829-97c4-4fc1-8f73-d0207931ccfc,2021-02-04,2024-01-18,60,98,25,4483,Windows 11,23,9,Network disconnection,The laptop battery is not holding a charge. It drains very quickly.,9,Yes,IT support
3636,5abb433e-242a-4035-a152-e991d95ea942,5981fa0f-925c-4301-ad1d-c1aec8147fd0,2020-01-18,2024-04-11,69,58,75,3783,MacOS,18,6,Overheating,The software is not compatible with the system. I cannot install or run the application.,86,No,IT support
3637,31b224eb-abcb-415c-8f21-4cb5fda5e19f,e5ceb05d-88f2-4380-bb19-04373f54a07a,2023-02-08,2024-03-14,18,11,91,4576,MacOS,35,8,Overheating,I keep losing my internet connection. This is affecting my ability to work.,70,Yes,IT support
3638,bab0883d-8f7c-49b2-81c8-f008c7620119,413b40af-386e-45a6-86e2-5e35a22fa86b,2020-10-04,2024-06-19,86,94,61,1242,Windows 10,21,5,Application crash,There is an error with the disk drive. The system cannot read or write data properly.,46,No,self
3639,5e460380-9a63-48c7-9101-650cf77eee14,3a1756fc-97f3-434d-9053-b543e269e8db,2022-02-13,2024-01-10,90,35,37,2177,MacOS,48,6,Battery issue,The system shows a disk error message. I am unable to access certain files.,19,Yes,self
3640,38039838-3429-4dc9-8222-b53c8bdac722,a5551cff-29c8-4f03-80a0-d3638d331d22,2021-04-04,2024-06-07,86,16,50,4380,Windows 10,12,3,System slow,I am unable to use the software because it crashes often. This is causing a loss of data.,133,No,self
3641,0a8da247-a295-4ca7-b548-48cf03c8931a,1628049a-6df3-42eb-92c3-46ae44e078a6,2022-03-09,2024-06-27,77,57,68,440,Linux,32,7,Network disconnection,Frequent application crashes are disrupting my work. The software closes without warning.,95,Yes,self
3642,77b36f2e-4e6a-47bc-830b-083858fdec7a,be68b7cc-c55e-4d2d-96fa-cd59640b1f0b,2020-02-16,2024-05-12,73,47,89,3717,Windows 11,47,6,Disk error,Unable to install the software due to compatibility problems. The system requirements are not met.,64,No,self
3643,98b22c71-c58d-4521-8ad9-b78946208cdd,c5c7c85f-0601-4a1e-b5b6-85b755f41ced,2022-05-29,2024-02-26,83,69,79,2653,Windows 11,37,4,Network disconnection,Frequent application crashes are disrupting my work. The software closes without warning.,84,No,IT support
3644,a64557ae-f2a6-4eb3-ab7e-7eeefdb8af36,e1e8ffb1-11de-4cbb-bf30-19c754d75d13,2020-09-23,2024-02-05,31,36,45,2068,MacOS,11,5,Application crash,System performance has degraded significantly. Even simple tasks are taking a long time.,199,No,IT support
3645,2e1d3bb4-d909-4f3a-a765-fb29548ec54a,12646200-bed1-4876-a9c5-cfb1c74db91c,2021-06-15,2024-07-10,84,98,76,275,Linux,36,6,Battery issue,Compatibility issues with the new application. It does not work with the current OS.,2,No,IT support
3646,73e96a71-2c1f-4428-b17b-86f3afad659f,1c8e7d1f-bbd3-4f34-86e7-10ab75d6dd6f,2024-06-03,2024-04-13,99,98,86,2501,Windows 11,46,2,Application crash,System performance has degraded significantly. Even simple tasks are taking a long time.,7,Yes,self
3647,82e8819a-c6f6-498e-a554-a8ad3b54fe23,91c320a6-89f1-4af2-8164-87455f34ee92,2022-03-01,2024-03-23,88,41,48,2543,Linux,32,7,Blue screen error,The system shows a disk error message. I am unable to access certain files.,139,No,self
3648,2dc16d90-fcb5-4898-b041-3a49551ab2a6,e13bb562-ec02-4cbf-a484-e8532792dbfd,2023-04-07,2024-04-27,55,60,87,1291,Windows 11,6,6,Software compatibility issue,Overheating is causing the system to shut down. This happens frequently.,18,No,self
3649,8fd6db0b-1351-4f37-a8f2-aadc3d45dc86,c64ae695-a579-4260-8260-a12c95a372ee,2023-05-16,2024-03-05,90,25,71,3213,Linux,33,2,Overheating,The system gets very hot during use. This causes it to shut down.,68,No,IT support
3650,9a14c8d0-f98c-46d1-b360-3497a3f60368,af5fad45-2e0a-4c3b-9bb6-7ed527649e25,2023-09-13,2024-04-21,56,48,13,2488,Linux,47,3,Software compatibility issue,Unable to install the software due to compatibility problems. The system requirements are not met.,147,No,IT support
3651,89b59f35-d7b1-4b2b-945d-25e42395b27c,34389c77-943a-4b37-9b4d-5c08530219e1,2023-03-14,2024-03-27,25,57,18,3023,Windows 11,38,5,Disk error,I am unable to use the software because it crashes often. This is causing a loss of data.,188,Yes,self
3652,1efaad84-25a6-4315-8695-6bee4988bf46,d6e4cf4e-a10e-4f90-9208-7446551c048b,2022-04-26,2024-05-05,54,64,76,1481,MacOS,17,9,Network disconnection,The computer is overheating. The system gets very hot during use.,47,Yes,IT support
3653,4a0f1db1-1440-40a3-8c7e-9e84410bc12e,626bfb22-0ab4-4745-bc75-ee68d6c3a0e4,2022-06-03,2024-02-29,70,56,85,1403,Linux,34,10,Disk error,I am unable to use the software because it crashes often. This is causing a loss of data.,174,No,IT support
3654,c4717017-e64a-42cf-8036-1e1b92fa5c15,2bc04510-bc41-4f88-bd33-f7fa570e1f68,2021-04-30,2024-01-30,48,44,98,4975,Windows 10,37,6,Software compatibility issue,There is an error with the disk drive. The system cannot read or write data properly.,86,No,IT support
3655,fce2a3ea-a80a-4a01-a041-5760c5a8da97,8feaf751-5537-49e8-86d5-213b76b3937d,2020-01-05,2024-01-24,98,35,10,3833,Windows 11,43,5,Application crash,Compatibility issues with the new application. It does not work with the current OS.,86,Yes,self
3656,d1d56743-1f28-4543-838b-3ee7f882a0d7,3f53dcec-d76d-4bca-af87-2b4c0945d356,2023-04-02,2024-01-26,30,47,52,339,Windows 11,35,3,Software compatibility issue,I encountered a blue screen error while working. The system needs to be restarted.,101,Yes,IT support
3657,1fd3ad1e-9a35-40bd-aa26-f19f8e8d8704,7d62362c-7ecc-4037-a51a-831b1719e8c7,2022-04-01,2024-04-14,86,56,65,2558,Windows 11,5,7,Battery issue,The battery indicator is malfunctioning. It shows incorrect battery levels.,32,No,self
3658,28f40883-9c69-429a-8771-a0c01d4b3c13,ceefb7d2-a524-4543-9fbd-104e696743d4,2020-03-21,2024-05-12,79,86,57,1045,Windows 10,48,1,Software compatibility issue,The computer is running very slowly. It takes a long time to open applications.,65,No,self
3659,3b25aaf5-362f-47e4-898e-1159781c57ba,f3d34751-b2e6-4b15-9058-30cd413c9cd4,2023-02-22,2024-04-23,40,73,62,4844,Windows 11,11,9,Network disconnection,Disk read/write errors are occurring frequently. This is slowing down the system.,8,Yes,self
3660,a6634718-67d9-40c8-be11-27a0a6e1a787,34849e53-1c73-4d76-aebe-c579f5dc36e9,2022-08-20,2024-05-08,76,46,15,2308,Windows 10,5,4,Blue screen error,The laptop battery is not holding a charge. It drains very quickly.,135,No,IT support
3661,146e9495-7099-4bcc-8940-5d64edf2de87,4aa20a47-17d7-44d1-b076-e6168703e5b4,2021-04-03,2024-04-12,12,43,61,1727,Windows 11,30,4,Software compatibility issue,Overheating is causing the system to shut down. This happens frequently.,116,No,IT support
3662,137b2f50-758e-4f2f-84f6-e17df4e2bd4c,f2cb7bac-c668-4d95-917d-1f10318db500,2020-10-16,2024-02-17,77,40,65,765,Windows 11,40,6,Network disconnection,Applications are taking too long to load. The system freezes frequently.,42,No,IT support
3663,1e1b5829-b32d-4a9a-b9fb-de5063258173,7b74bd84-8c79-4984-9bbf-1bc9549c494e,2023-11-30,2024-01-24,38,47,82,750,Windows 10,41,5,Software compatibility issue,System performance has degraded significantly. Even simple tasks are taking a long time.,153,Yes,self
3664,e564500b-cf5b-45f0-bb0f-ce536b7f5b7d,4367d553-89a6-439e-8b5c-cf7c42ef7987,2022-01-28,2024-05-26,89,20,26,1615,Windows 10,45,7,Blue screen error,The system gets very hot during use. This causes it to shut down.,47,No,IT support
3665,6ae206d5-8581-4bbe-b09d-03a814a19d15,213a4263-94b1-4e03-9d2f-1c4dc286f48b,2021-03-02,2024-06-28,27,56,31,998,Linux,21,1,Network disconnection,The software is not compatible with the system. I cannot install or run the application.,101,Yes,IT support
3666,3fa24490-b7e6-4203-ace7-6befb2c65ec8,f819807c-491c-480f-b045-0ac0dab0220b,2020-08-18,2024-02-12,32,66,93,4736,Windows 10,21,2,Software compatibility issue,The computer is overheating. The system gets very hot during use.,141,Yes,self
3667,a4fd51e7-bdca-45e8-8f27-29d0f5cf54a5,47256673-beda-43d2-9004-bf66e1deb00e,2021-11-02,2024-01-06,49,17,45,1545,MacOS,39,10,Network disconnection,Compatibility issues with the new application. It does not work with the current OS.,66,Yes,IT support
3668,dae3f753-948c-45be-8779-4cbeca0aeb4d,ecb4fba1-f1e7-4304-8ab3-e3aefc83cace,2022-09-23,2024-04-04,28,28,49,2814,MacOS,45,1,Network disconnection,System performance has degraded significantly. Even simple tasks are taking a long time.,124,Yes,IT support
3669,50d46c99-71c9-4380-a0ba-83d8584ff054,5ff3287e-89bc-48f3-be53-fc6e6f972137,2023-09-19,2024-04-29,62,13,17,1808,Linux,36,6,Blue screen error,The software is not compatible with the system. I cannot install or run the application.,92,Yes,IT support
3670,9d4d7924-7cca-4936-8f6d-26d9815b7bf9,d3ec6eb4-06ca-434c-90a4-6ab0f575e6d3,2023-12-04,2024-03-06,30,67,46,918,Windows 11,33,4,System slow,The software is not compatible with the system. I cannot install or run the application.,154,No,self
3671,88795d3f-6ad6-4cac-b015-5853eb5fdaa1,e58f0157-56d8-422f-b6f1-9649d944906c,2020-01-26,2024-02-21,12,33,30,837,Linux,44,2,Overheating,Applications are taking too long to load. The system freezes frequently.,86,Yes,self
3672,4859a4a0-9747-4e65-926b-d6543968a554,87f2fea8-ad6d-4206-808c-3b330f5f6112,2021-10-09,2024-02-07,53,83,35,172,Windows 10,17,5,Battery issue,The network connection is unstable. I keep losing my internet connection.,36,Yes,self
3673,535531e2-fe75-4446-ab9c-98f7898560c4,25d9557d-b299-491f-b512-2ba25fbad4d7,2023-09-07,2024-05-19,47,48,78,3350,Windows 10,6,4,Blue screen error,The system crashed with a blue screen. I lost all unsaved work.,56,Yes,IT support
3674,515e69fc-2780-4ba2-822f-c8d92caa995e,2a1ca0aa-192c-4439-9b93-bfb4374a31fd,2023-01-26,2024-07-12,10,78,91,3648,MacOS,46,3,Network disconnection,The laptop battery is not holding a charge. It drains very quickly.,166,Yes,self
3675,04d648d9-9fc6-4442-90e9-57613c807262,8608a27b-392b-4c29-b2ac-dd60d8e8ee00,2022-03-21,2024-01-02,65,89,100,3193,Windows 11,49,8,Network disconnection,Overheating is causing the system to shut down. This happens frequently.,131,No,IT support
3676,2321c6bf-9d74-4e09-9ae0-f1b69f676e60,3fc75961-e6d8-40d0-a48b-c47e68598d3b,2022-05-05,2024-02-29,27,89,76,4410,Linux,22,4,Software compatibility issue,Applications are taking too long to load. The system freezes frequently.,140,No,IT support
3677,ffcfd872-6cbd-4d7c-b92f-4a79774e8901,baf3c2d0-a948-4d14-9b7c-5b4a6909f5b6,2021-08-09,2024-04-18,98,22,43,2062,Linux,49,8,Battery issue,The system shows a disk error message. I am unable to access certain files.,129,Yes,self
3678,0ed972a5-23e8-4d67-bb5a-db70ca1d640f,ed9cceca-2ab7-4b26-b66b-50d583a1608c,2020-11-05,2024-05-11,70,91,14,4661,Linux,9,9,Network disconnection,The computer is overheating. The system gets very hot during use.,22,No,self
3679,40ecbace-04d9-465a-baf7-857a17a8eea4,e2e18d15-a6ee-4da2-b644-8e12c9ea3a2d,2021-11-13,2024-06-27,14,44,42,1427,Linux,21,3,Disk error,Compatibility issues with the new application. It does not work with the current OS.,115,No,IT support
3680,71702ce0-99e3-4379-98eb-709e2bb700a8,556c6357-14da-4c27-927f-e80744598e10,2020-01-16,2024-04-04,80,39,42,2279,Windows 11,16,10,Blue screen error,Overheating is causing the system to shut down. This happens frequently.,36,Yes,self
3681,b0af2309-64ad-4bae-8e21-560c82519c2e,b145cec2-dde0-418c-bbb4-6a5c89a4f3c2,2022-12-22,2024-02-12,70,98,12,4644,Linux,15,6,Disk error,There is an error with the disk drive. The system cannot read or write data properly.,80,No,self
3682,25c202b9-970c-4a4c-86ec-b0299ba75c63,43719b53-1392-4862-92ea-dfb0c2e7dacd,2021-12-16,2024-03-19,25,80,14,1064,Windows 10,40,1,Network disconnection,Disk read/write errors are occurring frequently. This is slowing down the system.,136,Yes,self
3683,af51a175-179e-45ca-a179-064d3e3c7bbf,23df5797-3ee2-49d8-920b-64977e055e1b,2023-07-02,2024-06-28,70,71,59,4932,Windows 11,40,8,Network disconnection,I am unable to use the software because it crashes often. This is causing a loss of data.,58,No,self
3684,04346b9f-ddbf-43f1-9782-823456c32bad,ef9df64b-a05c-441d-9dcd-c76ce427ad65,2023-08-12,2024-02-27,10,61,85,4083,Windows 11,12,9,Network disconnection,System performance has degraded significantly. Even simple tasks are taking a long time.,187,Yes,IT support
3685,e55d0361-5079-408d-8270-1de76a9bf123,c75aee0c-93a4-460a-bc0d-2bf57869f838,2020-03-21,2024-05-12,88,62,29,4859,MacOS,28,10,Application crash,Battery drains too quickly. I need to plug in the charger often.,133,Yes,IT support
3686,85ed6938-4e24-4ddc-8f4d-7dbc0bd8f74e,46e547f9-8ff7-4230-b0c2-1ed22685de1d,2021-05-22,2024-06-09,12,73,50,3278,Linux,27,3,Software compatibility issue,System performance has degraded significantly. Even simple tasks are taking a long time.,123,No,self
3687,e6ef4b74-2149-4494-95a0-01f806b5f322,757f0bde-26c6-4e9e-8a8e-d1ba95fdd20d,2024-01-19,2024-02-18,90,56,55,1841,MacOS,18,5,Battery issue,The battery indicator is malfunctioning. It shows incorrect battery levels.,124,No,IT support
3688,496865ef-ef54-418c-9dfe-ec521c2a9e82,76fae953-f46e-419e-b5ef-531fdeaddffa,2020-12-16,2024-04-30,14,39,66,1299,Windows 10,28,2,Network disconnection,The battery indicator is malfunctioning. It shows incorrect battery levels.,104,Yes,IT support
3689,8ffb5dac-87e7-4da9-93ab-70658715068b,51edb8f2-94f4-4b70-a726-e2ad832ce527,2022-12-30,2024-02-24,83,59,13,3150,Linux,16,9,Application crash,The system crashed with a blue screen. I lost all unsaved work.,93,No,self
3690,0f23a26c-8470-409e-a92c-5b222fe0c93c,37a5adbe-cf4b-4a95-8a19-24fc68beec45,2023-06-05,2024-06-18,52,51,32,4158,Windows 10,50,6,Battery issue,I am unable to use the software because it crashes often. This is causing a loss of data.,95,Yes,self
3691,bec62308-457d-46ba-b884-f0a55a06c9e4,e59f49e4-19df-4e08-86f0-74a33aea9bfc,2022-05-21,2024-02-05,100,92,37,1637,Windows 10,31,3,Battery issue,The network connection is unstable. I keep losing my internet connection.,58,Yes,IT support
3692,c9576aa7-3a18-4803-bcbe-d86a2fcf87eb,c14e34ef-b1ea-4a1f-a972-ff921b8ec089,2020-01-08,2024-03-22,25,36,70,4804,Windows 11,6,10,System slow,I encountered a blue screen error while working. The system needs to be restarted.,24,Yes,self
3693,2b06ff11-cf47-4402-bd14-75d366d200c5,a36e25c1-d903-4a9e-92d6-dece64b0f178,2020-01-28,2024-03-26,45,65,26,1228,MacOS,30,9,Disk error,I encountered a blue screen error while working. The system needs to be restarted.,79,No,self
3694,c9121c48-0ba0-43dd-a17b-cb61589d754c,c4e1973c-ee03-4ee9-84e4-4f0b1ae4477b,2022-12-07,2024-04-17,91,11,96,4841,Linux,21,2,Network disconnection,I am unable to use the software because it crashes often. This is causing a loss of data.,142,Yes,self
3695,63a44085-9bf7-4e42-8646-592fd9e7fa76,99e80186-e394-4723-911f-29068aff82d8,2020-10-27,2024-06-19,64,46,34,4766,Windows 10,49,2,Application crash,The application keeps crashing unexpectedly. I am unable to complete my work.,187,Yes,IT support
3696,53cfc2a8-b6d0-436d-8d12-307767c567e9,1da8f673-e5be-4d43-a024-948dfa38d73e,2022-11-04,2024-06-21,32,63,83,860,MacOS,45,1,Disk error,System performance has degraded significantly. Even simple tasks are taking a long time.,118,No,self
3697,596fd3cd-3d3e-49b7-beae-ef2ca28543d3,268b7b6c-1194-4372-8584-6b69e632c7ff,2024-01-13,2024-01-22,54,38,29,3075,MacOS,15,1,Battery issue,There is an error with the disk drive. The system cannot read or write data properly.,150,Yes,IT support
3698,8bf155e5-18c3-4968-ae33-b6e451bcbd6a,90c54bb9-210d-4c2d-aac5-a3de934f0c17,2022-03-03,2024-02-28,37,56,88,3030,Windows 11,49,10,Blue screen error,Disk read/write errors are occurring frequently. This is slowing down the system.,105,Yes,IT support
3699,7577e9aa-3a64-4985-a942-33a6fcf46747,e84d649d-81fe-4828-8ba5-613f514fe1c0,2022-09-17,2024-01-30,60,78,43,536,Windows 11,29,6,Disk error,Battery drains too quickly. I need to plug in the charger often.,149,Yes,IT support
3700,1084b808-3e59-4db1-9c51-17e84bff7938,029dce1a-4b9a-4e17-9f16-8e589a1124d2,2023-06-14,2024-02-29,76,77,36,2998,MacOS,48,1,Application crash,System performance has degraded significantly. Even simple tasks are taking a long time.,138,Yes,IT support
3701,2a2a43bb-20cb-4081-928b-aa600b3f189b,0bb9c522-917e-4363-83c1-e86af444c985,2021-10-13,2024-04-28,83,62,81,3080,Windows 11,48,3,Application crash,The network connection is unstable. I keep losing my internet connection.,33,No,self
3702,13d428a0-63ce-44aa-bd64-6abe0ad778fb,456d714d-0875-4ca7-b37d-f5d3f0ca167a,2020-01-02,2024-01-25,44,70,44,3795,MacOS,34,5,Overheating,The application keeps crashing unexpectedly. I am unable to complete my work.,122,Yes,IT support
3703,62560914-0275-4756-be7c-71f5dbf77db7,ae48913c-148c-4219-bd10-c4a89be809c7,2020-05-26,2024-07-02,100,34,23,1571,MacOS,14,5,System slow,The computer is overheating. The system gets very hot during use.,15,No,self
3704,fe05dccb-1363-4ebc-96dd-16afebd18f5f,9939eba5-7a90-498c-a1bd-99338366a952,2020-05-06,2024-06-03,90,65,30,2680,MacOS,15,9,Network disconnection,Frequent application crashes are disrupting my work. The software closes without warning.,171,No,IT support
3705,1db3ef79-2955-4b20-85ee-5178125f42fa,4014f087-6106-4005-81e3-21d7c8efaed4,2021-02-20,2024-02-13,53,40,89,3655,Windows 10,34,6,Disk error,The system crashed with a blue screen. I lost all unsaved work.,22,Yes,IT support
3706,5ef2d911-6252-4c72-bd55-371dc1365cb5,8470b949-4e77-41de-95df-ab0013825bac,2022-04-17,2024-01-30,12,37,23,3123,Windows 10,32,7,Software compatibility issue,There is an error with the disk drive. The system cannot read or write data properly.,4,No,IT support
3707,fe3114d9-131f-472b-ab89-c9b6e492ffc4,315febf6-967b-41de-8241-914651d462fc,2020-10-25,2024-02-03,67,41,16,1289,MacOS,29,3,Network disconnection,The system gets very hot during use. This causes it to shut down.,9,Yes,self
3708,4076cac2-a3c5-4844-87e6-176a3f53b8cb,32c019e2-e7d7-496f-b754-c587860cf41c,2024-04-12,2024-05-23,43,49,97,224,Linux,6,3,Battery issue,System performance has degraded significantly. Even simple tasks are taking a long time.,160,Yes,self
3709,cd067e98-fa4a-489a-9507-9c314ffadd63,7b5f268a-6143-4702-9775-d59c7f8531d5,2021-02-16,2024-01-22,15,99,37,1446,Linux,28,9,System slow,The software is not compatible with the system. I cannot install or run the application.,136,No,IT support
3710,6686e52f-caf0-4f29-961c-9062bfc9088c,997c1d16-805f-43b1-b541-ccd3920efe7e,2024-04-15,2024-04-22,53,17,87,3583,Linux,35,9,Blue screen error,The laptop battery is not holding a charge. It drains very quickly.,174,Yes,IT support
3711,f6340b34-339c-44ee-b5bf-dec5815feae3,6a32481f-2e1e-4858-bf86-b0ff447533ca,2021-06-05,2024-04-07,100,42,98,3287,MacOS,16,3,Blue screen error,I am unable to use the software because it crashes often. This is causing a loss of data.,111,Yes,IT support
3712,2a5c619a-30ff-4ef1-be54-6ec632436997,1e7dc095-197a-40db-9fcc-b29a2dfec85b,2021-04-09,2024-03-16,15,87,36,899,Linux,21,3,Network disconnection,Battery drains too quickly. I need to plug in the charger often.,50,Yes,IT support
3713,861332dd-6091-49f9-ac95-83df17f5915c,ca26b0ab-44ac-4b40-a3e0-edb9370a6aa9,2021-11-02,2024-03-21,62,63,54,780,MacOS,39,2,Disk error,Compatibility issues with the new application. It does not work with the current OS.,116,Yes,self
3714,9995f8ac-cdc5-44f1-a558-fc7a22063ec7,ab37d115-e0ad-4425-a610-f68116240c12,2024-06-12,2024-05-03,74,62,58,979,Windows 11,27,9,System slow,I encountered a blue screen error while working. The system needs to be restarted.,102,No,self
3715,5176bf8d-5169-46f6-a068-23d94cf01e44,5ce8b083-ba30-4683-ace8-f1b0e57b5e71,2021-09-25,2024-05-25,50,69,93,1611,Linux,46,3,Blue screen error,I encountered a blue screen error while working. The system needs to be restarted.,25,No,self
3716,ea2848e3-aa9d-441b-9aff-bb4bf92a6d19,938cbf64-ef84-4cb3-a368-2b64160efafb,2022-08-12,2024-06-29,28,78,42,1314,MacOS,12,2,Software compatibility issue,The computer is running very slowly. It takes a long time to open applications.,48,No,self
3717,52864711-c394-4c2e-b9f2-caa7214dcf23,cb1ee502-b3f5-4335-8679-9e037ab3d79a,2023-02-17,2024-01-22,53,32,61,1610,MacOS,37,7,System slow,The system crashed with a blue screen. I lost all unsaved work.,139,Yes,self
3718,91c63205-4fab-415f-b58f-ffcac99ef22f,52c7c3d6-0386-4a48-b403-be593c6a8382,2021-01-26,2024-02-23,70,14,53,2301,Windows 10,9,9,Disk error,The system shows a disk error message. I am unable to access certain files.,110,Yes,self
3719,ad730758-80c5-40ce-9e0b-9c739de949b8,45a9b564-ee9c-490a-9a05-0f8a7325561c,2022-05-18,2024-07-12,94,91,85,3083,Windows 11,40,5,System slow,Frequent application crashes are disrupting my work. The software closes without warning.,194,No,IT support
3720,16d06a1c-0b07-4b93-9aba-44441275da55,b52ea448-0f15-4f6b-b425-e12631350b9e,2023-01-04,2024-01-22,78,20,27,210,MacOS,49,3,Blue screen error,The computer is running very slowly. It takes a long time to open applications.,50,Yes,IT support
3721,81b126e8-a91b-48c6-9ce2-4fc9f33fc11c,35bb530a-c42f-4203-bee1-bf1b4b21090e,2020-09-27,2024-06-01,22,69,48,2279,Linux,9,2,Software compatibility issue,The laptop battery is not holding a charge. It drains very quickly.,156,Yes,self
3722,134057f1-bc8d-4c4f-adb9-bbc2c246a3d5,da0dc9fc-5c4e-40b4-947b-5befeefc0497,2023-02-01,2024-05-30,44,93,54,4861,Windows 11,42,5,Battery issue,The application keeps crashing unexpectedly. I am unable to complete my work.,73,No,IT support
3723,20cf7a8b-998d-4493-8e25-fc7fba0b0a11,d7076527-dc18-4ee7-9087-1329935c2664,2021-10-25,2024-03-21,25,100,34,3795,MacOS,39,3,Blue screen error,Unable to install the software due to compatibility problems. The system requirements are not met.,70,Yes,IT support
3724,083290f8-efef-4d1e-939b-0b36e8286a88,1bcc42f4-00c6-43b0-b1ee-3deb5ff0c68a,2020-02-06,2024-03-04,32,31,66,450,Windows 10,30,7,System slow,Overheating is causing the system to shut down. This happens frequently.,174,No,IT support
3725,3f070809-a286-4f07-ba18-ca1248560efa,698e6e87-19fd-4533-8665-0c21b65f449c,2022-03-21,2024-01-20,37,38,67,4549,MacOS,41,1,Disk error,Frequent application crashes are disrupting my work. The software closes without warning.,165,Yes,IT support
3726,5e19f072-cd02-48bf-a13d-0a2fd5764341,73fcd9c7-6d1b-46e4-9f67-a70514193761,2021-03-17,2024-04-19,92,68,59,4531,MacOS,34,3,Battery issue,The system shows a disk error message. I am unable to access certain files.,133,No,IT support
3727,e958a259-07fe-4f39-85f8-1eeb6fd31cf2,bb3bf51b-30e5-4b43-9080-90a1d6f8f1ec,2022-04-19,2024-02-15,82,18,44,5000,Windows 10,28,5,Blue screen error,I keep losing my internet connection. This is affecting my ability to work.,15,No,self
3728,d4dcc8c8-3326-42b9-b0fa-40017775ca7f,50be3af0-12ec-42fd-9165-d0c4219b026d,2023-11-21,2024-02-27,40,58,41,4260,MacOS,13,3,Application crash,Disk read/write errors are occurring frequently. This is slowing down the system.,19,Yes,IT support
3729,0c50cc06-b514-4957-bb60-6ca0e66a1647,7b220431-8fe1-4950-969d-8ad357dba032,2024-02-05,2024-02-16,95,69,74,741,Windows 11,42,1,Blue screen error,Frequent application crashes are disrupting my work. The software closes without warning.,101,Yes,self
